WORK ID	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4	SUBJECT 5	SUBJECT 6	SUBJECT 7	SUBJECT 8	SUBJECT 9
work_10818	#subject_documents	#subject_monasticism_and_religious_orders							
work_10819	#subject_monasticism_and_religious_orders	#subject_documents							
work_10820	#subject_documents								
work_10772	#subject_documents	#subject_monasticism_and_religious_orders							
work_10773	#subject_documents	#subject_monasticism_and_religious_orders							
work_10774	#subject_documents	#subject_monasticism_and_religious_orders							
work_10775	#subject_documents	#subject_monasticism_and_religious_orders							
work_10776	#subject_documents	#subject_monasticism_and_religious_orders							
work_10899	#subject_documents	#subject_clergy							
work_10777	#subject_documents	#subject_clergy							
work_10778	#subject_documents								
work_10782	#subject_documents	#subject_monasticism_and_religious_orders							
work_10783	#subject_documents								
work_17152	#subject_documents	#subject_monasticism_and_religious_orders							
work_10900	#subject_documents								
work_10794	#subject_documents	#subject_monasticism_and_religious_orders							
work_10795	#subject_documents	#subject_monasticism_and_religious_orders							
work_10798	#subject_documents								
work_10799	#subject_documents								
work_10803	#subject_documents	#subject_monasticism_and_religious_orders							
work_10902	#subject_documents								
work_10804	#subject_documents	#subject_monasticism_and_religious_orders							
work_10805	#subject_documents	#subject_monasticism_and_religious_orders							
work_10806	#subject_monasticism_and_religious_orders	#subject_documents							
work_10807	#subject_documents	#subject_monasticism_and_religious_orders							
work_10808	#subject_documents	#subject_monasticism_and_religious_orders							
work_10821	#subject_documents	#subject_monasticism_and_religious_orders							
work_5001	#subject_literature								
work_902	#subject_christian_literature								
work_10822	#subject_law								
work_1206	#subject_theology								
work_2633	#subject_theology	#subject_monasticism_and_religious_orders							
work_2635	#subject_monasticism_and_religious_orders								
work_2636	#subject_monasticism_and_religious_orders								
work_2637	#subject_monasticism_and_religious_orders								
work_2638	#subject_monasticism_and_religious_orders								
work_1212	#subject_history								
work_1208	#subject_bible								
work_1209	#subject_bible								
work_1210	#subject_theology								
work_1211	#subject_monasticism_and_religious_orders								
work_1213	#subject_politics_and_government	#subject_literature							
work_2392	#subject_christian_literature								
work_10823	#subject_grammar								
work_3473	#subject_law								
work_16362	#subject_law								
work_16361	#subject_law								
work_10824	#subject_law								
work_10825	#subject_documents								
work_10826	#subject_geography								
work_10827	#subject_history								
work_10828	#subject_monasticism_and_religious_orders	#subject_bibliography							
work_10829	#subject_indexes								
work_10830	#subject_documents								
work_10834	#subject_bible								
work_10835	#subject_bible								
work_10837	#subject_bible								
work_10839	#subject_bible								
work_10843	#subject_bible								
work_16226	#subject_bible								
work_10848	#subject_bible								
work_10844	#subject_bible								
work_10833	#subject_bible								
work_10842	#subject_bible								
work_10847	#subject_bible								
work_10849	#subject_literature								
work_5931	#subject_christian_literature								
work_1216	#subject_christian_literature								
work_6279	#subject_christian_literature								
work_1214	#subject_christian_literature								
work_1215	#subject_christian_literature								
work_10853	#subject_grammar								
work_1217	#subject_classical_literature								
work_1218	#subject_classical_literature								
work_10854	#subject_monasticism_and_religious_orders								
work_1413	#subject_christian_literature								
work_1414	#subject_christian_literature								
work_1415	#subject_medicine								
work_1416	#subject_christian_literature								
work_1417	#subject_christian_literature								
work_1687	#subject_history								
work_1219	#subject_literature	#subject_science							
work_209	#subject_medicine								
work_1222	#subject_classical_literature	#subject_science							
work_10855	#subject_documents								
work_10857	#subject_documents								
work_10858	#subject_bible								
work_16376	#subject_literature	#subject_monasticism_and_religious_orders							
work_1223	#subject_classical_literature								
work_10859	#subject_liturgy								
work_10861	#subject_documents								
work_10862	#subject_documents								
work_10860	#subject_documents								
work_10863	#subject_documents								
work_2918	#subject_history								
work_2639	#subject_science								
work_10864	#subject_literature								
work_10865	#subject_literature								
work_10867	#subject_monasticism_and_religious_orders								
work_10868	#subject_law								
work_10869	#subject_philosophy								
work_10870	#subject_history								
work_5002	#subject_bibliography								
work_5003	#subject_documents								
work_1224	#subject_law								
work_1225	#subject_law								
work_10872	#subject_medicine	#subject_magic							
work_10875	#subject_magic								
work_10873	#subject_magic								
work_10874	#subject_magic								
work_1683	#subject_politics_and_government								
work_1684	#subject_politics_and_government								
work_1685	#subject_politics_and_government								
work_1686	#subject_politics_and_government								
work_17120	#subject_documents								
work_10876	#subject_documents								
work_10878	#subject_documents								
work_10880	#subject_documents								
work_10881	#subject_documents	#subject_law							
work_10882	#subject_documents								
work_10877	#subject_christian_literature	#subject_theology							
work_16198	#subject_theology								
work_10884	#subject_documents								
work_10885	#subject_documents								
work_10879	#subject_documents								
work_10883	#subject_documents								
work_10887	#subject_documents								
work_10888	#subject_documents								
work_10890	#subject_documents	#subject_monasticism_and_religious_orders							
work_10891	#subject_documents								
work_10889	#subject_documents								
work_10892	#subject_documents								
work_10893	#subject_law	#subject_documents							
work_10894	#subject_monasticism_and_religious_orders	#subject_documents							
work_10896	#subject_documents								
work_10897	#subject_documents								
work_10895	#subject_documents								
work_10898	#subject_documents								
work_10886	#subject_documents								
work_296	#subject_politics_and_government								
work_297	#subject_politics_and_government								
work_298	#subject_politics_and_government								
work_299	#subject_politics_and_government								
work_300	#subject_politics_and_government								
work_301	#subject_politics_and_government								
work_302	#subject_politics_and_government								
work_303	#subject_politics_and_government								
work_304	#subject_politics_and_government								
work_6332	#subject_literature								
work_6334	#subject_christian_literature								
work_1661	#subject_literature								
work_1662	#subject_literature								
work_6333	#subject_literature								
work_6330	#subject_literature								
work_1227	#subject_literature								
work_6328	#subject_literature								
work_1663	#subject_literature								
work_6331	#subject_literature								
work_6329	#subject_literature								
work_1664	#subject_literature								
work_1665	#subject_literature								
work_1228	#subject_science								
work_1666	#subject_literature								
work_3144	#subject_hagiography								
work_10905	#subject_science								
work_10906	#subject_history								
work_1697	#subject_rhetoric								
work_1698	#subject_law								
work_1699	#subject_rhetoric								
work_1700	#subject_rhetoric								
work_10907	#subject_liturgy								
work_10909	#subject_liturgy								
work_10910	#subject_liturgy	#subject_music							
work_10911	#subject_liturgy								
work_10913	#subject_liturgy	#subject_music							
work_3251	#subject_theology								
work_5645	#subject_literature								
work_10914	#subject_bible								
work_1230	#subject_literature	#subject_politics_and_government							
work_1231	#subject_politics_and_government	#subject_conduct							
work_1232	#subject_politics_and_government								
work_5730	#subject_sermons								
