metadata: hand UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: hands,overview: total hands,person: scribe ref,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: n,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
MS_Bodl_477_hand_2,manuscript_1509,Bodl,MS_Bodl_477,MS. Bodl. 477,fragment,MS. Bodl. 477 - endleaves (fols. ii and iv),MS_Bodl_477-endleaves-folsii-and-iv,Cursive script with some Anglicana features.,,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_477_hand_3,manuscript_1509,Bodl,MS_Bodl_477,MS. Bodl. 477,fragment,MS. Bodl. 477 - endleaves (fol. iii),MS_Bodl_477-endleaves-foliii,Written in a protogothic or early gothic textualis script.,,,,,,,,,,,,,,,,,protogothic,,,,,,,,,,,,
MS_Bodl_477_hand_4,manuscript_1509,Bodl,MS_Bodl_477,MS. Bodl. 477,fragment,MS. Bodl. 477 - endleaves (fols. 57–62),MS_Bodl_477-endleaves-fols57-62,Written in a formal Anglicana script,,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_483_hand_1,manuscript_1516,Bodl,MS_Bodl_483,MS. Bodl. 483,manuscript,,MS_Bodl_483,"Two hands: (A) fols. 1–18, 82-end; (B) fols. 19–81.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_486_hand_1,manuscript_1519,Bodl,MS_Bodl_486,MS. Bodl. 486,part,MS. Bodl. 486 – Part 1,MS_Bodl_486-part1,The rubricator of artt. 1 and 2 gives his name on foll. 17v and 47 as 'W. Burton'.,,,,W. Burton,person_3289,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_488_hand_1,manuscript_1521,Bodl,MS_Bodl_488,MS. Bodl. 488,manuscript,,MS_Bodl_488,"Humanistic script, tentatively identified by A. de la Mare as Alessandro da Verrazzano (Parks and Henderson, 175–6 n. 44).",,,,Alessandro da Verrazzano,person_5521157226600885410009,,,,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Bodl_492_hand_1,manuscript_1526,Bodl,MS_Bodl_492,MS. Bodl. 492,manuscript,,MS_Bodl_492,The handwriting is of an Italian type.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_504_hand_1,manuscript_1533,Bodl,MS_Bodl_504,MS. Bodl. 504,manuscript,,MS_Bodl_504,Humanistica textualis by Peter Meghen.,1.0,,,Peter Meghen,person_65390607,,,,,,,,,,,,humanisticaTextualis,,,,,,,,,,,,
MS_Bodl_511_hand_1,manuscript_1538,Bodl,MS_Bodl_511,MS. Bodl. 511,manuscript,,MS_Bodl_511,Fere-humanistica.,,,,,,,,,,,,,,,,,gothicoAntiqua,,,,,,,,,,,,
MS_Bodl_519_hand_1,manuscript_1543,Bodl,MS_Bodl_519,MS. Bodl. 519,part,MS. Bodl. 519 – Part 1,MS_Bodl_519-part1,"The hand changes at fols 30r, 42v, 49r and 61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_520_hand_1,manuscript_1545,Bodl,MS_Bodl_520,MS. Bodl. 520,part,MS. Bodl. 520 – Part 1,MS_Bodl_520-part1,"Written and rubricated by Thomas Harlyston, see fols. 6, 16v. There was a Thomas Harliston, a monk of Bury, in the middle of the 15th century.",,,,Thomas Harlyston,person_3418,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_523_hand_1,manuscript_1547,Bodl,MS_Bodl_523,MS. Bodl. 523,manuscript-composite,MS. Bodl. 523 - endleaves,MS_Bodl_523,Perhaps written by Whittington. (Pächt and Alexander iii. 1174),,,,Whittington,person_24952779,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_531_hand_1,manuscript_1555,Bodl,MS_Bodl_531,MS. Bodl. 531,manuscript,,MS_Bodl_531,"textura, black ink",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Bodl_535_hand_1,manuscript_1558,Bodl,MS_Bodl_535,MS. Bodl. 535,manuscript,,MS_Bodl_535,Written in four hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_536_hand_1,manuscript_1559,Bodl,MS_Bodl_536,MS. Bodl. 536,manuscript,,MS_Bodl_536,"Three hands: A, art. 1; B, C art. 2.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_554_hand_1,manuscript_1574,Bodl,MS_Bodl_554,MS. Bodl. 554,manuscript,,MS_Bodl_554,"textura (psalms) and Anglicana (glosses), black ink",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Bodl_558_hand_1,manuscript_1577,Bodl,MS_Bodl_558,MS. Bodl. 558,manuscript,,MS_Bodl_558,"Written by Domenico Silvestri: Brunetti et al. 2013, pp. 289-99, with plates.",,,,Domenico Silvestri,person_2914160364945763680005,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_563_hand_1,manuscript_1582,Bodl,MS_Bodl_563,MS. Bodl. 563,part,MS. Bodl. 563 – Part 2 (fols. 192–197),MS_Bodl_563-part2,"Perhaps written by ‘Herford’, perhaps John Herford OP (on whom see Emden).",,,,Herford,person_3124,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_568_hand_1,manuscript_1586,Bodl,MS_Bodl_568,MS. Bodl. 568,manuscript,,MS_Bodl_568,The scribe of fol. 116v next went on writing at fol. 237v.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_572_hand_1,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part I.A (fol. 1),MS_Bodl_572-part1A,Caroline minuscule with some insular forms.,,,,,,,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Bodl_572_hand_2,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part I.B (fols. 2–25),MS_Bodl_572-part1B,"Fols. 2r-13v: one hand, Caroline minuscule.",,,,,,major,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Bodl_572_hand_3,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part I.B (fols. 2–25),MS_Bodl_572-part1B,"Fols. 14r-25v: several hands, hybrid insular-Caroline minuscule.",,,,,,major,,,,,,,,,,,minusculeInsular,,,,,,,,,,,,
MS_Bodl_572_hand_4,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part I.C (fols. 26–40),MS_Bodl_572-part1C,"Fols. 26r-39v written in insular minuscule by Bledian (fols. 36, 39v).",,,,Bledian,person_161,,,,,,,,,,,,minusculeInsular,,,,,,,,,,,,
MS_Bodl_572_hand_5,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part I.D (fols. 41–50),MS_Bodl_572-part1D,Caroline minuscule,,,,,,,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Bodl_572_hand_6,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part II (fols. 51–106),MS_Bodl_572-part2,"fols. 51r-86r: one hand, Caroline minuscule; rubrics in uncial.",3.0,,,,,major,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Bodl_572_hand_7,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part II (fols. 51–106),MS_Bodl_572-part2,"fols. 86r-90r, 91r-106v: seemingly one other scribe, Caroline minuscule with frequent ‘cc’ form of a.",3.0,,,,,major,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Bodl_572_hand_8,manuscript_1591,Bodl,MS_Bodl_572,MS. Bodl. 572,part,MS. Bodl. 572 – Part II (fols. 51–106),MS_Bodl_572-part2,"fol. 90v: a third hand, Caroline minuscule with insular form of g and ‘open’ a alongside the regular Carolingian form.",3.0,,,,,minor,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Bodl_578_hand_1,manuscript_1595,Bodl,MS_Bodl_578,MS. Bodl. 578,manuscript,,MS_Bodl_578,"Written in a clear Anglicana. We find the distinctive two compartment a (alongside a Secretary one). The letter d has two forms, one Anglicana with a looped ascender, the other a form with a triangular body, and an ascender consisting of the lengthening of the right hand side of the triangle. This ascender is straight and has no loop, and shows the Secretary influence in the hand. The g is still the typical 8-shaped two compartment one of Anglicana. Of the letter r we find four forms, the long r, and three 2-shaped varieties, resembling v, z and 3 respectively. Initially and medially we find long s, finally short s. The letters y and thorn are clearly distinguishable. The y is not dotted but has a descender curving to the right and is differently shaped from the thorn. Yogh is used and has the flat-topped 3-shape, much like the z. This hand does not feature any Anglicana forms of w, but consistently has the simple Secretary variety. It is a firm and clear, upright script. The loops are generally rounded rather than angular. These features combine to suggest a date around the middle of the fifteenth century (Blom-smith, 'The lyf of oure Lord and the Virgyn Mary', p. lvi)",,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_579_hand_1,manuscript_1596,Bodl,MS_Bodl_579,MS. Bodl. 579,part,"MS. Bodl. 579 - 'Leofric B' (fols. 17, 38–59, 254–261, 264–265, 274–277,  and additions elsewhere in empty spaces: additions made at Canterbury in the tenth century)",MS_Bodl_579-partB,"Many scribes: see Orchard, 2002, pp. 133–134, 151, 156–7.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_579_hand_2,manuscript_1596,Bodl,MS_Bodl_579,MS. Bodl. 579,part,"MS. Bodl. 579 - 'Leofric C' (fols. iv-8, 18–37, 155–157, 59, 337–377, and additions in parts A and B: additions made at Exeter in the eleventh century) ",MS_Bodl_579-part3,"Scribes: see Orchard, 2002, I.209–214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_587_hand_1,manuscript_1604,Bodl,MS_Bodl_587,MS. Bodl. 587,part,MS. Bodl. 587 – Part 1 (fols. 1-57),MS_Bodl_587-part1,Written by John Free.,,,,John Free,person_263359959,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_587_hand_2,manuscript_1604,Bodl,MS_Bodl_587,MS. Bodl. 587,part,MS. Bodl. 587 – Part 2 (fols 58-93),MS_Bodl_587-part2,Fols. 58-93 written by John Gunthorpe.,,,,John Gunthorpe,person_231851090,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_587_hand_3,manuscript_1604,Bodl,MS_Bodl_587,MS. Bodl. 587,part,MS. Bodl. 587 – Part 4 (fols. 137-190),MS_Bodl_587-part4,Written by John Free.,,,,John Free,person_263359959,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_587_hand_4,manuscript_1604,Bodl,MS_Bodl_587,MS. Bodl. 587,part,MS. Bodl. 587 – Part 5 (fols. 191-200),MS_Bodl_587-part5,Written by the scribe 'V.f.L.' who worked for John Tiptoft.,,,,V.f.L.,person_1223,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_589_hand_1,manuscript_1605,Bodl,MS_Bodl_589,MS. Bodl. 589,manuscript,,MS_Bodl_589,Written by 'Burgh' (colophon).,,,,Burgh,person_5012,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_596_hand_1,manuscript_1609,Bodl,MS_Bodl_596,MS. Bodl. 596,part,MS. Bodl. 596 – Part 3 (fols. 175-214),MS_Bodl_596-part3,Script of fols. 175v-206v attributed by Michael Gullick to Simeon of Durham.,,,,Simeon of Durham,person_78629943,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_603_hand_1,manuscript_1615,Bodl,MS_Bodl_603,MS. Bodl. 603,manuscript-composite,"MS. Bodl. 603, fols. 1–46 – part I (a) MS. Bodl. 603, fols. 47–118 – part I (b) MS. Bodl. 603, fols. 119–144 – part II",MS_Bodl_603,Written about 1200 by a single scribe in two (possibly three) sections.,,,,,,,,,,,,,,,,,protogothic,,,,,,,,,,,,
MS_Bodl_619_hand_1,manuscript_1625,Bodl,MS_Bodl_619,MS. Bodl. 619,manuscript,,MS_Bodl_619,Scribe identified by Simon Horobin (2009) as Stephen Dodesham,,,,Stephen Dodesham,person_1140,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_638_hand_1,manuscript_1642,Bodl,MS_Bodl_638,MS. Bodl. 638,manuscript,,MS_Bodl_638,"Written in gothic cursiva antiquior, apparently by a single scribe.",,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_643_hand_1,manuscript_1647,Bodl,MS_Bodl_643,MS. Bodl. 643,manuscript,,MS_Bodl_643,"Written in two hands. John Esteby, vicar of Banbury, 1436?-70?, wrote fols. 127-255, except the Prologue on fol. 134v, which with the rest of the book may have been written by a foreigner: the illumination is English and uniform throughout.",,,,"John Esteby, vicar of Banbury, 1436?-70?,",person_5003,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_646_hand_1,manuscript_1649,Bodl,MS_Bodl_646,MS. Bodl. 646,manuscript,,MS_Bodl_646,"Humanistic script, written (?) by Angelo Aquilano (?). See the inscription in silver letters on purple-dyed leaf on fol. 1v: 'Accipe, et haec manuum tibi que monumenta mearum | Sint, precor, et longum servi testentur amorem. Ang. Aquil.'",,,,Angelo Aquilano,person_63,,,,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Bodl_648_hand_1,manuscript_1651,Bodl,MS_Bodl_648,MS. Bodl. 648,part,,MS_Bodl_648-part2,Textualis.,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Bodl_650_hand_1,manuscript_1654,Bodl,MS_Bodl_650,MS. Bodl. 650,manuscript,,MS_Bodl_650,"The hand changes after fol. 155, and there is a break at fol. 70.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_665_hand_1,manuscript_1661,Bodl,MS_Bodl_665,MS. Bodl. 665,manuscript,,MS_Bodl_665,"small informal textura, black and brown ink; de Hamel (2001, p. 178) tentatively suggests that the manuscript may be by the same scribe as MS. Fairfax 11 and MS. Bodl. 183; see, however, Peikola, M., ‘The Wycliffite Bible and “Central Midland Standard”: assessing the manuscript evidence’, Nordic Journal of English Studies 2 (2003), pp. 29–51, pp. 39–40",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Bodl_686_hand_1,manuscript_1678,Bodl,MS_Bodl_686,MS. Bodl. 686,manuscript,,MS_Bodl_686,"Gothic cursiva antiquior: Late Medieval English Scribes understands it as the work of a single scribe working over a period of time, but Manly/Rickert, The Text of the Canterbury Tales (1940), 1:64–70 suggest it should be understood as the work of three scribes, at fols. 1–96, 96–167, and 167–end.",,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_716_hand_1,manuscript_1705,Bodl,MS_Bodl_716,MS. Bodl. 716,manuscript,,MS_Bodl_716,"Two hands: (1) fols. 1–69v, 133v-246v; (2) fols. 73–133.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_738_hand_1,manuscript_1727,Bodl,MS_Bodl_738,MS. Bodl. 738,manuscript,,MS_Bodl_738,"Northern littera textualis by one hand. The use of straight d, alongside the round-backed form, decreases the probability that the copy was written later than the 1320s. Manuscripts described and reproduced in Sandler, Gothic Manuscripts, shows that the straight d, still found during the first three decades of the fourteenth century, becomes very rare afterwards (as an example of its late, and apparently already sporadic use, see London, British Library, Royal MS 10 E. iv (c. 1330–c. 1340), fol. 3r, l. 8, edificandis (vol. 1, il. 258, cf. vol. 2, catalogue, No. 101, pp. 111–12).",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Bodl_754_hand_1,manuscript_1741,Bodl,MS_Bodl_754,MS. Bodl. 754,manuscript,,MS_Bodl_754,"Single hand for majority of text, anglicana, in dark brown ink.",2.0,,,,,major,,,,,,,,,,,anglicana,,,,,,,,,,,,
MS_Bodl_754_hand_2,manuscript_1741,Bodl,MS_Bodl_754,MS. Bodl. 754,manuscript,,MS_Bodl_754,"Additional hand on fols. 1r–v and 22r–v, anglicana, in black ink.",2.0,,,,,minor,2.0,1r–v; 22r–v,1r 22r,1v 22v,,,,,,,anglicana,,,,,,,,,,,,
MS_Bodl_756_hand_1,manuscript_1743,Bodl,MS_Bodl_756,MS. Bodl. 756,manuscript,,MS_Bodl_756,The lemmata are often in Uncials,,,,,,minor,,,,,,,,,,,uncial,,,,,,,,,,,,
MS_Bodl_757_hand_1,manuscript_1744,Bodl,MS_Bodl_757,MS. Bodl. 757,manuscript,,MS_Bodl_757,"Several hands were employed in writing this volume, sometimes recurring, sometimes mixed on the same column. The only larger divisions are at foll. 139, 185, 209: the chief changes of writing are at foll. 81, 123v, 136, 151, 185, 198, 210, 263, 315v, 361v",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_758_hand_1,manuscript_1745,Bodl,MS_Bodl_758,MS. Bodl. 758,manuscript,,MS_Bodl_758,Written by Ralph de Medylton (colophon).,,,,Ralph de Medylton,person_1380,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_764_hand_1,manuscript_1750,Bodl,MS_Bodl_764,MS. Bodl. 764,manuscript,,MS_Bodl_764,Gothic textura formata.,,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Bodl_771_hand_1,manuscript_1757,Bodl,MS_Bodl_771,MS. Bodl. 771,manuscript,,MS_Bodl_771,"very informal textura, black and brown ink; the table of lections is by a different scribe",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Bodl_775_hand_1,manuscript_1761,Bodl,MS_Bodl_775,MS. Bodl. 775,manuscript,,MS_Bodl_775,Partly written by the same hand as B.L. Cotton Tiberius C. VI. probably from Winchester.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_776_hand_1,manuscript_1762,Bodl,MS_Bodl_776,MS. Bodl. 776,manuscript,,MS_Bodl_776,"One hand. Later anglicana with secretary features, writing in dark brown ink. Secretary features include single-compartment a, whereas anglicana features include form of w, kidney-shaped final s, and figure-8 g.",1.0,,,,,,,,,,,,,,,,anglicana,,,,,,,,,,,,
MS_Bodl_779_hand_1,manuscript_1764,Bodl,MS_Bodl_779,MS. Bodl. 779,manuscript,,MS_Bodl_779,Written and extensively corrected likely by a single scribe in multiple phases in a cursive Anglicana.,,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_789_hand_1,manuscript_1774,Bodl,MS_Bodl_789,MS. Bodl. 789,manuscript,,MS_Bodl_789,"Formal textualis, probably one hand.",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Bodl_795_hand_1,manuscript_1781,Bodl,MS_Bodl_795,MS. Bodl. 795,manuscript,,MS_Bodl_795,"Written by Willelmus Bedmistre (colophon, fol. 244v, but fols. 245–309 are probably in the same hand), on whom see Emden, BRUO, I.147, where he is identified as the scribe of London, British Library, Royal MS. 10 A. xviii, and Worcester, Cathedral Library, MS. Q. 45.",1.0,,,Willelmus Bedmistre,person_1251,,,,,,,,,,,,,,,,,,,,,,,,
MS_Bodl_814_hand_1,manuscript_1802,Bodl,MS_Bodl_814,MS. Bodl. 814,manuscript-with-fragment,,MS_Bodl_814,"One, possibly two, hands in a brown ink. Littera cursiva antiquior.",1.0,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Bodl_819_hand_1,manuscript_1807,Bodl,MS_Bodl_819,MS. Bodl. 819,manuscript,,MS_Bodl_819,"Text of Bede’s Commentary written by a single hand in insular minuscule script. Notable is the form of p, the bow of which is open and terminates in a flick causing it to somewhat resemble an R.",,,,,,major,,,,,,,,,,,minusculeInsular,,,,,,,,,,,,
MS_Bodl_819_hand_2,manuscript_1807,Bodl,MS_Bodl_819,MS. Bodl. 819,manuscript,,MS_Bodl_819,"Biblical lemma written by the same hand in uncial script. Closely comparable to other examples of uncial from Wearmouth-Jarrow, the Northumbrian monastery where Bede spent his life. It particularly resembles the capitula type of uncial used in bibles produced in that scriptorium (CLA 2.235).",,,,,,minor,,,,,,,,,,,uncial,,,,,,,,,,,,
MS_Bodl_826_hand_1,manuscript_1815,Bodl,MS_Bodl_826,MS. Bodl. 826,manuscript-composite,,MS_Bodl_826,"Written in what NR Ker has termed 'Christ Church script' (NR Ker, English Manuscripts in the Century After the Norman Conquest (1960), p. 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
